timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,28.456058,25.702927,31.548337
06-Jun-2018 00:15:00,28.602082,25.717361,30.841114
06-Jun-2018 00:30:00,28.794612,27.124589,30.639051
06-Jun-2018 00:45:00,28.455995,26.641080,30.061727
06-Jun-2018 01:00:00,28.390292,26.164787,29.542135
06-Jun-2018 01:15:00,28.498837,25.847259,30.148325
06-Jun-2018 01:30:00,28.484308,26.482315,29.527701
06-Jun-2018 01:45:00,28.558703,27.117372,29.715332
06-Jun-2018 02:00:00,28.688488,26.900876,30.047293
06-Jun-2018 02:15:00,28.801355,26.886442,30.220491
06-Jun-2018 02:30:00,28.976677,27.413251,30.119459
06-Jun-2018 02:45:00,28.665612,27.175105,29.765848
06-Jun-2018 03:00:00,28.995809,26.807060,30.169975
06-Jun-2018 03:15:00,28.963471,26.684379,31.209159
06-Jun-2018 03:30:00,28.900126,27.117372,30.610185
06-Jun-2018 03:45:00,28.445202,26.511182,30.704000
06-Jun-2018 04:00:00,28.552585,27.167888,30.574102
06-Jun-2018 04:15:00,28.405792,26.280252,30.220491
06-Jun-2018 04:30:00,28.177845,25.782310,29.628733
06-Jun-2018 04:45:00,28.426014,26.345201,31.014312
06-Jun-2018 05:00:00,27.869425,23.869923,30.776165
06-Jun-2018 05:15:00,26.401097,23.862706,29.506052
06-Jun-2018 05:30:00,25.409775,22.123516,29.455536
06-Jun-2018 05:45:00,24.162225,20.037932,27.182321
06-Jun-2018 06:00:00,23.079822,20.146180,27.045207
06-Jun-2018 06:15:00,23.754217,21.221447,26.503965
06-Jun-2018 06:30:00,24.637660,21.654440,28.553467
06-Jun-2018 06:45:00,22.765966,20.297728,25.443132
06-Jun-2018 07:00:00,23.950315,20.860619,27.492633
06-Jun-2018 07:15:00,24.419431,21.979185,27.001907
06-Jun-2018 07:30:00,24.495774,21.228664,28.899861
06-Jun-2018 07:45:00,24.928158,21.437944,27.716346
06-Jun-2018 08:00:00,24.722559,21.741039,29.094708
06-Jun-2018 08:15:00,24.778816,21.582275,29.239039
06-Jun-2018 08:30:00,24.478928,21.308046,28.712231
06-Jun-2018 08:45:00,24.830903,22.044134,28.892645
06-Jun-2018 09:00:00,24.820760,21.921453,28.719447
06-Jun-2018 09:15:00,24.950922,22.765790,27.406034
06-Jun-2018 09:30:00,25.533379,23.379197,27.896760
06-Jun-2018 09:45:00,24.972877,22.332796,28.842129
06-Jun-2018 10:00:00,25.459954,22.845172,29.433886
06-Jun-2018 10:15:00,26.669577,24.129719,29.282339
06-Jun-2018 10:30:00,25.889860,23.155484,28.336970
06-Jun-2018 10:45:00,25.760034,23.278165,28.870995
06-Jun-2018 11:00:00,25.329182,22.830739,27.507066
06-Jun-2018 11:15:00,25.458695,23.328681,27.413251
06-Jun-2018 11:30:00,25.766569,22.758573,28.676148
06-Jun-2018 11:45:00,25.147606,22.491561,28.055524
06-Jun-2018 12:00:00,25.453515,23.068885,27.766862
06-Jun-2018 12:15:00,25.588224,23.422496,28.618416
06-Jun-2018 12:30:00,26.137292,22.895688,29.635950
06-Jun-2018 12:45:00,27.442815,25.630762,29.960695
06-Jun-2018 13:00:00,26.984916,24.367865,30.155542
06-Jun-2018 13:15:00,26.210211,24.353432,29.080275
06-Jun-2018 13:30:00,26.710944,24.461680,29.318421
06-Jun-2018 13:45:00,26.608709,24.064770,29.563784
06-Jun-2018 14:00:00,27.023653,23.588477,29.318421
06-Jun-2018 14:15:00,27.364323,24.180234,30.292656
06-Jun-2018 14:30:00,27.315162,23.696725,31.584420
06-Jun-2018 14:45:00,27.019692,24.295699,30.768949
06-Jun-2018 15:00:00,26.259837,23.133834,29.751415
06-Jun-2018 15:15:00,25.816556,23.393630,28.120473
06-Jun-2018 15:30:00,25.823019,23.364764,27.983359
06-Jun-2018 15:45:00,24.489352,22.231765,26.366851
06-Jun-2018 16:00:00,24.320845,21.567842,26.547264
06-Jun-2018 16:15:00,24.510993,22.340013,27.593665
06-Jun-2018 16:30:00,24.109360,20.081231,27.954493
06-Jun-2018 16:45:00,23.646827,19.915251,27.600881
06-Jun-2018 17:00:00,23.326556,19.309060,27.658614
06-Jun-2018 17:15:00,23.789995,20.983301,26.467882
06-Jun-2018 17:30:00,23.492208,20.124531,26.489532
06-Jun-2018 17:45:00,22.659674,19.258544,26.381284
06-Jun-2018 18:00:00,23.831699,19.027614,28.293671
06-Jun-2018 18:15:00,24.558181,21.098766,27.839028
06-Jun-2018 18:30:00,24.455787,21.842071,27.737996
06-Jun-2018 18:45:00,24.083324,21.293613,28.632849
