timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,49.116539,47.958389,50.260066
06-Jun-2018 00:15:00,49.208341,47.653346,50.446262
06-Jun-2018 00:30:00,49.347852,48.188162,50.343262
06-Jun-2018 00:45:00,49.356396,47.249266,50.818649
06-Jun-2018 01:00:00,49.451091,47.689002,50.723570
06-Jun-2018 01:15:00,49.511132,48.215892,50.759226
06-Jun-2018 01:30:00,49.449395,48.358506,50.676030
06-Jun-2018 01:45:00,49.487526,47.784081,50.715649
06-Jun-2018 02:00:00,49.543104,48.651666,50.505686
06-Jun-2018 02:15:00,49.626486,48.200046,50.672072
06-Jun-2018 02:30:00,49.340437,47.926696,51.107846
06-Jun-2018 02:45:00,49.404888,47.673155,50.735454
06-Jun-2018 03:00:00,49.452413,48.108929,50.584914
06-Jun-2018 03:15:00,49.481531,48.398125,50.351183
06-Jun-2018 03:30:00,49.530131,48.251543,50.569067
06-Jun-2018 03:45:00,49.347285,47.879156,50.660184
06-Jun-2018 04:00:00,49.185782,46.900646,50.699802
06-Jun-2018 04:15:00,48.959420,46.928376,50.763189
06-Jun-2018 04:30:00,48.640687,46.389602,50.006526
06-Jun-2018 04:45:00,47.422601,45.426939,49.134979
06-Jun-2018 05:00:00,46.133849,44.175079,47.653346
06-Jun-2018 05:15:00,44.368200,41.754555,46.258872
06-Jun-2018 05:30:00,40.764482,36.509424,43.030182
06-Jun-2018 05:45:00,36.506757,31.501989,39.611341
06-Jun-2018 06:00:00,32.288965,30.511593,34.191900
06-Jun-2018 06:15:00,32.629907,30.590826,34.722753
06-Jun-2018 06:30:00,33.889329,31.521796,35.986497
06-Jun-2018 06:45:00,32.446235,30.590826,34.794060
06-Jun-2018 07:00:00,33.580214,31.751569,35.198143
06-Jun-2018 07:15:00,33.727316,31.668376,35.927073
06-Jun-2018 07:30:00,34.353497,32.294306,36.180613
06-Jun-2018 07:45:00,34.794896,32.472576,37.491897
06-Jun-2018 08:00:00,34.474622,32.096226,36.065727
06-Jun-2018 08:15:00,34.455982,32.195266,36.081574
06-Jun-2018 08:30:00,33.612239,31.450489,35.899340
06-Jun-2018 08:45:00,34.100876,32.341843,36.192500
06-Jun-2018 09:00:00,33.877742,31.810992,36.350961
06-Jun-2018 09:15:00,34.115943,31.395026,35.851803
06-Jun-2018 09:30:00,34.637476,32.329959,36.663927
06-Jun-2018 09:45:00,34.368222,32.060572,36.489617
06-Jun-2018 10:00:00,34.855430,33.197546,36.893697
06-Jun-2018 10:15:00,35.940728,33.962130,37.796937
06-Jun-2018 10:30:00,35.524325,32.896466,37.071970
06-Jun-2018 10:45:00,35.225826,33.391663,37.800900
06-Jun-2018 11:00:00,34.654273,31.989263,36.168730
06-Jun-2018 11:15:00,34.641639,32.428999,36.176653
06-Jun-2018 11:30:00,34.863579,32.385420,37.357203
06-Jun-2018 11:45:00,34.537919,32.547846,36.469810
06-Jun-2018 12:00:00,34.485501,32.381459,36.236076
06-Jun-2018 12:15:00,34.853606,33.221313,36.719387
06-Jun-2018 12:30:00,35.124664,33.312430,36.794657
06-Jun-2018 12:45:00,36.370437,34.675213,38.248557
06-Jun-2018 13:00:00,35.840209,33.855166,37.709784
06-Jun-2018 13:15:00,35.084241,33.359969,36.497540
06-Jun-2018 13:30:00,35.518788,33.930436,37.147240
06-Jun-2018 13:45:00,35.018712,33.387700,36.374730
06-Jun-2018 14:00:00,35.141979,32.658770,36.953121
06-Jun-2018 14:15:00,35.446364,32.155649,37.361164
06-Jun-2018 14:30:00,35.211114,33.173776,36.865967
06-Jun-2018 14:45:00,34.491637,32.646886,36.053843
06-Jun-2018 15:00:00,34.222040,32.096226,36.283614
