timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,32.889475,31.896944,33.692137
06-Jun-2018 00:15:00,32.957101,31.940908,33.882648
06-Jun-2018 00:30:00,33.092445,32.124091,33.904630
06-Jun-2018 00:45:00,32.904019,31.757725,33.926611
06-Jun-2018 01:00:00,32.846752,31.926254,33.831356
06-Jun-2018 01:15:00,32.906282,32.021509,33.809374
06-Jun-2018 01:30:00,32.902049,31.603852,33.670155
06-Jun-2018 01:45:00,32.933337,31.977545,33.633519
06-Jun-2018 02:00:00,33.018952,31.904272,33.728774
06-Jun-2018 02:15:00,33.087104,32.153401,33.831356
06-Jun-2018 02:30:00,33.238910,32.196792,34.168413
06-Jun-2018 02:45:00,33.015660,32.226101,33.830783
06-Jun-2018 03:00:00,33.252951,32.365320,34.160513
06-Jun-2018 03:15:00,33.222559,32.314029,33.962675
06-Jun-2018 03:30:00,33.171561,31.889044,34.050603
06-Jun-2018 03:45:00,32.872069,31.742498,33.764838
06-Jun-2018 04:00:00,32.921960,31.954990,33.471745
06-Jun-2018 04:15:00,32.829123,31.639915,33.647600
06-Jun-2018 04:30:00,32.694797,31.837753,33.698892
06-Jun-2018 04:45:00,32.775234,31.376132,33.940693
06-Jun-2018 05:00:00,32.364905,31.046403,33.325198
06-Jun-2018 05:15:00,31.208825,29.485684,32.724358
06-Jun-2018 05:30:00,30.474668,28.906826,31.874390
06-Jun-2018 05:45:00,29.641316,27.932293,31.537333
06-Jun-2018 06:00:00,28.871297,27.529290,30.364962
06-Jun-2018 06:15:00,29.549147,27.910311,30.848565
06-Jun-2018 06:30:00,30.245812,28.628388,32.218774
06-Jun-2018 06:45:00,29.034443,27.910311,30.430908
06-Jun-2018 07:00:00,30.215061,28.621060,32.130846
06-Jun-2018 07:15:00,30.199210,28.848207,31.661897
06-Jun-2018 07:30:00,30.373152,29.060700,32.028263
06-Jun-2018 07:45:00,30.581891,28.533133,32.599794
06-Jun-2018 08:00:00,30.293000,28.804243,32.123518
06-Jun-2018 08:15:00,30.323253,28.855535,31.471387
06-Jun-2018 08:30:00,30.174778,28.796916,31.522678
06-Jun-2018 08:45:00,30.477892,29.192591,32.094209
06-Jun-2018 09:00:00,30.358742,29.082682,31.669225
06-Jun-2018 09:15:00,30.380716,28.936135,31.823098
06-Jun-2018 09:30:00,30.667621,29.500339,32.086882
06-Jun-2018 09:45:00,30.257365,28.232713,32.174810
