timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,72.117698,71.272921,72.845705
06-Jun-2018 00:15:00,72.133652,70.907157,72.918858
06-Jun-2018 00:30:00,72.192890,71.185138,72.933488
06-Jun-2018 00:45:00,72.097962,71.148561,73.555286
06-Jun-2018 01:00:00,72.068351,71.046147,73.350459
06-Jun-2018 01:15:00,72.107886,71.287551,72.970064
06-Jun-2018 01:30:00,72.101961,71.214399,72.853020
06-Jun-2018 01:45:00,72.121850,71.207083,72.882281
06-Jun-2018 02:00:00,72.189630,71.353389,73.006641
06-Jun-2018 02:15:00,72.222321,71.492379,72.882281
06-Jun-2018 02:30:00,72.299790,71.499694,73.035902
06-Jun-2018 02:45:00,72.143942,71.477748,72.940803
06-Jun-2018 03:00:00,72.304163,71.499694,73.021271
06-Jun-2018 03:15:00,72.270172,71.360704,72.933488
06-Jun-2018 03:30:00,72.234327,71.133931,72.970064
06-Jun-2018 03:45:00,72.030352,70.577970,72.794498
06-Jun-2018 04:00:00,72.040838,71.148561,73.504079
06-Jun-2018 04:15:00,71.996873,71.133931,72.735976
06-Jun-2018 04:30:00,71.948096,71.111985,72.948119
06-Jun-2018 04:45:00,71.972586,70.570654,73.028587
06-Jun-2018 05:00:00,71.686933,70.321935,72.457995
06-Jun-2018 05:15:00,70.808547,68.749151,72.640877
06-Jun-2018 05:30:00,70.295015,68.668683,71.806936
06-Jun-2018 05:45:00,69.636787,68.061515,71.485064
06-Jun-2018 06:00:00,69.152247,67.776220,70.629177
06-Jun-2018 06:15:00,69.983295,67.578707,71.258290
06-Jun-2018 06:30:00,70.593072,68.675998,73.013956
06-Jun-2018 06:45:00,69.730048,67.937156,71.719153
06-Jun-2018 07:00:00,70.665729,68.866196,73.101739
06-Jun-2018 07:15:00,70.551659,68.946664,72.794498
06-Jun-2018 07:30:00,70.521195,68.932033,72.150754
06-Jun-2018 07:45:00,70.650586,68.639422,72.545779
06-Jun-2018 08:00:00,70.331486,68.756466,72.077601
06-Jun-2018 08:15:00,70.324260,68.163929,71.989818
06-Jun-2018 08:30:00,70.240711,68.478486,72.253168
06-Jun-2018 08:45:00,70.571898,68.873511,72.267798
06-Jun-2018 09:00:00,70.388033,68.463855,71.755729
06-Jun-2018 09:15:00,70.382156,68.610161,71.624054
06-Jun-2018 09:30:00,70.602549,68.939348,72.487256
06-Jun-2018 09:45:00,70.323162,68.288289,71.865458
06-Jun-2018 10:00:00,70.678091,69.129545,72.348266
06-Jun-2018 10:15:00,71.307083,69.122230,73.269991
06-Jun-2018 10:30:00,70.686504,68.814989,72.692084
06-Jun-2018 10:45:00,70.692584,68.046885,72.370212
06-Jun-2018 11:00:00,70.674044,68.507747,72.297059
06-Jun-2018 11:15:00,70.774881,68.090777,72.494572
06-Jun-2018 11:30:00,70.673735,68.427279,72.479941
06-Jun-2018 11:45:00,70.399680,68.434594,72.172700
06-Jun-2018 12:00:00,70.672751,68.895457,72.267798
06-Jun-2018 12:15:00,70.782692,69.107600,73.452873
06-Jun-2018 12:30:00,70.966265,68.639422,72.516517
06-Jun-2018 12:45:00,71.629215,69.773290,73.248045
06-Jun-2018 13:00:00,71.170120,69.474783,73.351879
06-Jun-2018 13:15:00,70.800417,68.787148,72.678874
06-Jun-2018 13:30:00,71.108536,69.760079,72.598406
06-Jun-2018 13:45:00,71.195588,68.553059,73.000746
06-Jun-2018 14:00:00,71.295214,69.321163,73.300672
06-Jun-2018 14:15:00,71.345161,69.562567,73.059268
06-Jun-2018 14:30:00,71.269123,69.694242,72.634982
06-Jun-2018 14:45:00,71.182802,69.782025,72.825179
06-Jun-2018 15:00:00,70.717453,68.743256,72.561829
06-Jun-2018 15:15:00,70.382194,68.904192,71.903455
06-Jun-2018 15:30:00,70.375473,68.728625,71.632789
06-Jun-2018 15:45:00,69.850033,68.479906,71.910770
06-Jun-2018 16:00:00,69.813513,67.931261,71.479169
06-Jun-2018 16:15:00,69.679530,67.697172,71.698627
06-Jun-2018 16:30:00,69.818585,67.616704,71.647420
06-Jun-2018 16:45:00,69.820869,68.523798,71.369439
06-Jun-2018 17:00:00,69.800687,67.836162,71.515745
06-Jun-2018 17:15:00,70.352730,68.457960,72.232642
06-Jun-2018 17:30:00,70.249349,68.106827,72.027814
06-Jun-2018 17:45:00,70.086869,68.436015,72.876386
06-Jun-2018 18:00:00,71.138602,68.904192,73.644490
06-Jun-2018 18:15:00,71.366229,69.145596,73.790795
06-Jun-2018 18:30:00,70.818469,68.670103,72.510622
06-Jun-2018 18:45:00,70.601807,68.648157,73.037322
06-Jun-2018 19:00:00,70.441977,68.553059,72.539883
06-Jun-2018 19:15:00,70.767799,68.728625,72.759342
06-Jun-2018 19:30:00,70.759321,68.531113,73.256780
06-Jun-2018 19:45:00,71.166912,68.816409,73.476238
06-Jun-2018 20:00:00,70.101516,68.706680,72.108282
06-Jun-2018 20:15:00,70.191185,68.560374,72.620351
06-Jun-2018 20:30:00,70.759646,69.065128,72.693504
06-Jun-2018 20:45:00,70.805456,68.794463,73.593283
06-Jun-2018 21:00:00,70.690655,68.874931,73.651805
06-Jun-2018 21:15:00,70.563264,68.633527,72.386263
06-Jun-2018 21:30:00,70.857614,69.343109,73.015376
06-Jun-2018 21:45:00,70.980909,68.538428,72.752026
06-Jun-2018 22:00:00,71.928188,70.257518,74.098037
06-Jun-2018 22:15:00,71.758596,70.301409,73.242150
06-Jun-2018 22:30:00,71.819061,69.979537,73.929785
06-Jun-2018 22:45:00,71.989417,70.418454,73.008061
06-Jun-2018 23:00:00,71.847606,70.842740,73.212889
06-Jun-2018 23:15:00,72.000707,70.901262,73.022691
06-Jun-2018 23:30:00,71.876120,70.806163,72.759342
06-Jun-2018 23:45:00,71.918784,70.791533,72.649612
07-Jun-2018 00:00:00,72.081198,71.332863,72.942223
