timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,32.598495,31.138029,33.537645
06-Jun-2018 00:15:00,32.628162,31.409016,33.604411
06-Jun-2018 00:30:00,32.710572,31.322613,34.221005
06-Jun-2018 00:45:00,32.703902,31.361887,33.910744
06-Jun-2018 01:00:00,32.728445,31.063408,33.737939
06-Jun-2018 01:15:00,32.687879,31.031990,34.169949
06-Jun-2018 01:30:00,32.679695,30.969153,33.969655
06-Jun-2018 01:45:00,32.699381,30.863114,34.448794
06-Jun-2018 02:00:00,32.770803,31.672150,33.855760
06-Jun-2018 02:15:00,32.799918,31.483637,34.154241
06-Jun-2018 02:30:00,32.695604,31.632876,34.275989
06-Jun-2018 02:45:00,32.703928,31.507200,33.466953
06-Jun-2018 03:00:00,32.694251,31.707494,33.647611
06-Jun-2018 03:15:00,32.696767,31.648584,33.627974
06-Jun-2018 03:30:00,32.720239,31.342250,33.698666
06-Jun-2018 03:45:00,32.658061,31.028063,33.926455
06-Jun-2018 04:00:00,32.581152,31.051627,33.969655
06-Jun-2018 04:15:00,32.496115,30.839548,33.635829
06-Jun-2018 04:30:00,32.388924,30.325064,34.091402
06-Jun-2018 04:45:00,32.204381,30.823840,33.781142
06-Jun-2018 05:00:00,31.916512,30.651035,32.893559
06-Jun-2018 05:15:00,31.703813,30.466451,32.991743
06-Jun-2018 05:30:00,31.346301,29.449263,32.858211
06-Jun-2018 05:45:00,31.032804,29.531739,32.414420
06-Jun-2018 06:00:00,30.756699,29.347152,32.650062
06-Jun-2018 06:15:00,30.979217,29.017255,32.347654
06-Jun-2018 06:30:00,31.300431,29.692760,33.286295
06-Jun-2018 06:45:00,30.953897,28.962271,32.489041
06-Jun-2018 07:00:00,32.143232,30.242591,34.468430
06-Jun-2018 07:15:00,32.054221,30.776711,33.572992
06-Jun-2018 07:30:00,32.410386,31.086974,33.659392
06-Jun-2018 07:45:00,32.507594,30.969153,34.228860
06-Jun-2018 08:00:00,32.230537,30.548925,33.612266
06-Jun-2018 08:15:00,32.312943,31.090900,33.525863
06-Jun-2018 08:30:00,32.145296,30.772785,33.859689
06-Jun-2018 08:45:00,32.371243,31.130174,33.973581
06-Jun-2018 09:00:00,32.240488,30.552851,33.655466
06-Jun-2018 09:15:00,32.224566,30.607835,33.411969
06-Jun-2018 09:30:00,32.339467,30.627472,34.016784
06-Jun-2018 09:45:00,31.944138,30.431104,33.207748
06-Jun-2018 10:00:00,31.835826,29.889128,34.071765
06-Jun-2018 10:15:00,32.619720,30.784566,34.103186
06-Jun-2018 10:30:00,32.246268,30.737438,33.922526
06-Jun-2018 10:45:00,32.296935,30.918095,33.765431
06-Jun-2018 11:00:00,31.820467,29.936257,33.302003
06-Jun-2018 11:15:00,32.028167,30.332920,33.353058
06-Jun-2018 11:30:00,32.042203,29.995167,33.565137
06-Jun-2018 11:45:00,31.896386,30.560706,33.195964
06-Jun-2018 12:00:00,31.863620,29.256823,33.946092
06-Jun-2018 12:15:00,31.986640,29.896983,33.851834
06-Jun-2018 12:30:00,32.245268,30.482159,33.667247
06-Jun-2018 12:45:00,32.272964,30.411467,33.714376
06-Jun-2018 13:00:00,32.308259,30.831695,33.820416
06-Jun-2018 13:15:00,32.054554,30.564635,33.376624
06-Jun-2018 13:30:00,32.062998,30.380048,33.667247
06-Jun-2018 13:45:00,31.971969,30.458596,33.608337
06-Jun-2018 14:00:00,31.997631,30.427177,33.345205
06-Jun-2018 14:15:00,32.153210,30.458596,33.855760
06-Jun-2018 14:30:00,32.147882,30.690309,33.891108
06-Jun-2018 14:45:00,31.746637,29.814507,33.451242
06-Jun-2018 15:00:00,31.798148,29.555302,33.313785
06-Jun-2018 15:15:00,31.782102,30.144407,33.596555
06-Jun-2018 15:30:00,31.596263,29.280387,33.160619
06-Jun-2018 15:45:00,31.419712,30.105133,32.536170
06-Jun-2018 16:00:00,31.479601,30.003022,32.972106
06-Jun-2018 16:15:00,31.186858,29.602431,32.492967
06-Jun-2018 16:30:00,31.093638,29.209695,32.536170
06-Jun-2018 16:45:00,31.093105,29.343226,32.434057
06-Jun-2018 17:00:00,30.994142,28.820887,33.698666
06-Jun-2018 17:15:00,31.067980,29.186131,32.559733
06-Jun-2018 17:30:00,30.974292,29.492465,32.610788
06-Jun-2018 17:45:00,30.840838,28.852305,32.394783
06-Jun-2018 18:00:00,31.409079,28.922997,33.922526
06-Jun-2018 18:15:00,31.478265,29.861636,33.105635
06-Jun-2018 18:30:00,31.487538,29.680978,32.983888
06-Jun-2018 18:45:00,31.330007,30.073715,32.897485
06-Jun-2018 19:00:00,31.513666,30.089423,32.877848
06-Jun-2018 19:15:00,31.721018,30.301501,33.302003
06-Jun-2018 19:30:00,31.936884,30.360412,33.490516
06-Jun-2018 19:45:00,32.102393,30.427177,33.726158
06-Jun-2018 20:00:00,31.620051,30.085496,33.368769
06-Jun-2018 20:15:00,31.551847,29.979457,33.239166
06-Jun-2018 20:30:00,32.073630,30.203317,33.706521
06-Jun-2018 20:45:00,32.239941,29.739889,33.494445
06-Jun-2018 21:00:00,32.015603,30.250446,33.843979
06-Jun-2018 21:15:00,31.924613,30.215099,33.572992
06-Jun-2018 21:30:00,31.948000,29.217550,34.668725
06-Jun-2018 21:45:00,32.282396,30.592125,33.734013
06-Jun-2018 22:00:00,32.355347,30.462522,34.005002
06-Jun-2018 22:15:00,32.492354,31.326542,34.409520
06-Jun-2018 22:30:00,32.641939,31.342250,33.957873
06-Jun-2018 22:45:00,32.655795,31.130174,34.303481
06-Jun-2018 23:00:00,32.599305,31.354034,33.879326
06-Jun-2018 23:15:00,32.399851,30.851332,33.569063
06-Jun-2018 23:30:00,32.573706,31.314760,33.553355
06-Jun-2018 23:45:00,32.585803,31.204792,33.647611
07-Jun-2018 00:00:00,32.505947,31.110537,33.985365
