timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,45.079247,42.928233,47.012041
06-Jun-2018 00:15:00,45.179205,43.661224,46.472366
06-Jun-2018 00:30:00,45.302543,43.806211,46.601244
06-Jun-2018 00:45:00,45.311143,43.258481,47.753087
06-Jun-2018 01:00:00,45.432002,42.291900,47.809471
06-Jun-2018 01:15:00,45.446751,43.024891,48.091391
06-Jun-2018 01:30:00,45.398181,43.395414,47.398674
06-Jun-2018 01:45:00,45.454976,43.258481,47.310071
06-Jun-2018 02:00:00,45.489263,43.516237,47.245632
06-Jun-2018 02:15:00,45.599811,43.459853,47.398674
06-Jun-2018 02:30:00,45.287337,43.814266,47.310071
06-Jun-2018 02:45:00,45.373130,43.669279,47.189248
06-Jun-2018 03:00:00,45.421495,43.653169,46.585134
06-Jun-2018 03:15:00,45.462217,43.749827,47.157029
06-Jun-2018 03:30:00,45.509821,43.169878,47.503387
06-Jun-2018 03:45:00,45.343041,44.120350,46.585134
06-Jun-2018 04:00:00,45.176672,43.685388,46.673738
06-Jun-2018 04:15:00,44.956336,43.693443,46.577079
06-Jun-2018 04:30:00,44.803831,43.185988,46.287105
06-Jun-2018 04:45:00,44.141651,41.558908,46.109898
06-Jun-2018 05:00:00,43.810498,41.897212,45.884362
06-Jun-2018 05:15:00,43.965339,41.293098,46.045459
06-Jun-2018 05:30:00,43.102325,32.682464,45.924637
06-Jun-2018 05:45:00,42.811563,39.674074,51.120014
06-Jun-2018 06:00:00,41.984499,39.134986,44.788903
06-Jun-2018 06:15:00,41.891928,39.110821,45.756072
06-Jun-2018 06:30:00,42.851618,39.263863,45.989663
06-Jun-2018 06:45:00,42.637243,39.489399,45.449988
06-Jun-2018 07:00:00,43.745868,40.286829,47.906717
06-Jun-2018 07:15:00,42.798528,34.269857,49.453248
06-Jun-2018 07:30:00,44.569494,40.754010,47.093177
06-Jun-2018 07:45:00,44.777972,42.236103,47.616742
06-Jun-2018 08:00:00,43.756312,34.616215,52.063019
06-Jun-2018 08:15:00,43.881270,34.938409,52.755736
06-Jun-2018 08:30:00,43.680597,33.013300,46.416570
06-Jun-2018 08:45:00,43.943095,39.948525,50.653420
06-Jun-2018 09:00:00,43.518318,40.407652,46.730709
06-Jun-2018 09:15:00,43.333352,39.779374,46.029937
06-Jun-2018 09:30:00,43.799066,34.229582,52.481871
06-Jun-2018 09:45:00,44.346778,41.438673,46.891806
06-Jun-2018 10:00:00,43.732237,33.907388,51.764990
06-Jun-2018 10:15:00,45.049885,42.139445,46.795147
06-Jun-2018 10:30:00,44.785140,41.881689,47.149561
06-Jun-2018 10:45:00,44.555720,34.559831,53.617605
06-Jun-2018 11:00:00,43.908504,40.939272,46.545447
06-Jun-2018 11:15:00,44.067722,34.358460,47.302603
06-Jun-2018 11:30:00,44.154168,39.610222,53.110149
06-Jun-2018 11:45:00,44.402589,42.026677,46.859586
06-Jun-2018 12:00:00,44.026570,34.439009,52.787955
06-Jun-2018 12:15:00,44.817485,41.801141,47.310658
06-Jun-2018 12:30:00,44.629458,34.648435,52.594639
