timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,53.275310,51.183949,55.984231
06-Jun-2018 00:15:00,53.331486,51.484907,54.908306
06-Jun-2018 00:30:00,53.410027,51.116233,55.510222
06-Jun-2018 00:45:00,53.368219,50.559460,56.774246
06-Jun-2018 01:00:00,53.418070,50.890514,55.096405
06-Jun-2018 01:15:00,53.359224,51.086137,55.171644
06-Jun-2018 01:30:00,53.336686,51.402143,55.630605
06-Jun-2018 01:45:00,53.329956,51.484907,55.502698
06-Jun-2018 02:00:00,53.479799,51.334428,55.585462
06-Jun-2018 02:15:00,53.497573,51.831009,55.058785
06-Jun-2018 02:30:00,53.341651,51.733197,55.653177
06-Jun-2018 02:45:00,53.311656,51.236616,54.923354
06-Jun-2018 03:00:00,53.352043,51.161377,54.983545
06-Jun-2018 03:15:00,53.359734,50.499269,56.834438
06-Jun-2018 03:30:00,53.401166,51.560146,54.742779
06-Jun-2018 03:45:00,53.342195,51.815961,54.509536
06-Jun-2018 04:00:00,53.215090,50.627176,55.743465
06-Jun-2018 04:15:00,53.136565,51.530050,54.983545
06-Jun-2018 04:30:00,52.982307,49.664110,57.180540
06-Jun-2018 04:45:00,52.814289,50.770131,54.818018
06-Jun-2018 05:00:00,52.311229,50.499269,54.562204
06-Jun-2018 05:15:00,51.674351,47.692834,54.584776
06-Jun-2018 05:30:00,51.026982,45.864513,54.524584
06-Jun-2018 05:45:00,49.838331,44.878875,54.073147
06-Jun-2018 06:00:00,48.025510,44.705824,51.402143
06-Jun-2018 06:15:00,48.492756,43.998572,53.260560
06-Jun-2018 06:30:00,46.994210,40.612793,52.756455
06-Jun-2018 06:45:00,46.654211,42.095012,52.237302
06-Jun-2018 07:00:00,50.474022,45.458220,54.863162
06-Jun-2018 07:15:00,49.659855,46.338522,54.118291
06-Jun-2018 07:30:00,51.341542,47.121013,55.585462
06-Jun-2018 07:45:00,51.244090,47.610070,55.758513
06-Jun-2018 08:00:00,51.399669,47.399400,55.547842
06-Jun-2018 08:15:00,52.018071,47.579975,56.285189
06-Jun-2018 08:30:00,51.406031,46.737292,55.660701
06-Jun-2018 08:45:00,51.724887,48.076556,54.479440
06-Jun-2018 09:00:00,51.790730,46.925391,56.608719
06-Jun-2018 09:15:00,51.854308,47.813217,54.983545
06-Jun-2018 09:30:00,51.567888,47.060822,55.179168
06-Jun-2018 09:45:00,51.284352,47.030726,54.614872
06-Jun-2018 10:00:00,51.622436,48.618280,55.389839
06-Jun-2018 10:15:00,52.540860,49.129909,56.006803
06-Jun-2018 10:30:00,52.174945,48.723616,55.525270
06-Jun-2018 10:45:00,52.163801,48.257130,54.855638
06-Jun-2018 11:00:00,52.097348,48.761235,55.389839
06-Jun-2018 11:15:00,52.213460,48.407610,55.886420
06-Jun-2018 11:30:00,52.390724,48.956858,56.119662
06-Jun-2018 11:45:00,51.976121,48.956858,55.623081
06-Jun-2018 12:00:00,51.976380,48.723616,55.013641
06-Jun-2018 12:15:00,52.189650,48.670948,54.893258
06-Jun-2018 12:30:00,52.639173,48.941810,55.781084
06-Jun-2018 12:45:00,52.542039,48.956858,56.051947
06-Jun-2018 13:00:00,52.837781,50.183263,55.788608
06-Jun-2018 13:15:00,52.719671,50.138119,55.638129
06-Jun-2018 13:30:00,52.323251,48.588184,55.841276
06-Jun-2018 13:45:00,52.070137,48.836475,55.532794
06-Jun-2018 14:00:00,52.059235,47.670262,55.750989
06-Jun-2018 14:15:00,52.592750,48.234559,56.826914
06-Jun-2018 14:30:00,52.656704,49.250292,55.134024
06-Jun-2018 14:45:00,51.797468,48.196939,55.532794
