timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,31.674651,30.678584,32.579806
06-Jun-2018 00:15:00,31.706017,30.558822,32.609746
06-Jun-2018 00:30:00,31.900564,30.768405,32.632201
06-Jun-2018 00:45:00,31.903283,30.716009,32.901666
06-Jun-2018 01:00:00,31.981935,31.000444,33.223526
06-Jun-2018 01:15:00,32.119420,30.057318,35.237025
06-Jun-2018 01:30:00,32.020600,30.543852,34.144197
06-Jun-2018 01:45:00,31.934638,29.765398,35.177144
06-Jun-2018 02:00:00,32.021827,29.480964,35.716073
06-Jun-2018 02:15:00,32.061059,30.482180,35.130443
06-Jun-2018 02:30:00,31.886905,30.190260,34.681335
06-Jun-2018 02:45:00,31.979978,30.841466,33.663358
06-Jun-2018 03:00:00,32.024307,31.013624,33.835516
06-Jun-2018 03:15:00,32.011799,31.185782,32.675322
06-Jun-2018 03:30:00,32.115468,30.841466,33.184310
06-Jun-2018 03:45:00,31.848207,30.751644,32.944786
06-Jun-2018 04:00:00,31.750842,30.624397,35.093017
06-Jun-2018 04:15:00,31.629117,30.040558,34.015159
06-Jun-2018 04:30:00,31.432408,29.793548,33.019637
06-Jun-2018 04:45:00,30.837790,28.985155,32.563045
06-Jun-2018 05:00:00,30.557663,28.371375,31.934294
06-Jun-2018 05:15:00,31.609839,29.045036,34.404386
06-Jun-2018 05:30:00,31.378948,29.202224,34.097495
06-Jun-2018 05:45:00,32.129623,29.883370,34.299594
06-Jun-2018 06:00:00,31.106448,27.323457,34.786127
06-Jun-2018 06:15:00,31.002745,27.989633,35.265175
06-Jun-2018 06:30:00,33.168159,29.711212,37.825088
06-Jun-2018 06:45:00,31.280627,26.567459,35.489729
06-Jun-2018 07:00:00,31.273158,28.214187,34.816067
06-Jun-2018 07:15:00,32.687938,28.775571,37.690356
06-Jun-2018 07:30:00,33.651598,30.841466,37.076575
06-Jun-2018 07:45:00,33.373509,29.771093,35.579550
06-Jun-2018 08:00:00,33.507144,30.474695,36.253212
06-Jun-2018 08:15:00,33.403757,30.467210,36.799626
06-Jun-2018 08:30:00,32.098052,29.524084,34.741216
06-Jun-2018 08:45:00,33.811522,30.661823,36.881962
06-Jun-2018 09:00:00,32.245925,28.663294,36.021173
06-Jun-2018 09:15:00,32.110769,28.768086,34.486722
06-Jun-2018 09:30:00,32.713828,29.366896,35.676857
06-Jun-2018 09:45:00,33.188427,29.486658,35.310086
06-Jun-2018 10:00:00,32.472184,29.688757,35.721768
06-Jun-2018 10:15:00,32.475968,29.494143,36.103509
06-Jun-2018 10:30:00,33.803654,29.658816,36.979269
06-Jun-2018 10:45:00,33.216987,29.980677,36.739745
06-Jun-2018 11:00:00,33.015130,29.823489,36.979269
06-Jun-2018 11:15:00,32.684770,30.265111,34.621454
06-Jun-2018 11:30:00,32.830272,30.542061,36.058598
06-Jun-2018 11:45:00,32.885604,30.317507,35.145413
06-Jun-2018 12:00:00,33.383074,30.137864,36.777170
06-Jun-2018 12:15:00,32.820442,29.232164,35.804104
06-Jun-2018 12:30:00,32.862358,30.280082,36.290637
06-Jun-2018 12:45:00,33.042234,30.631882,37.585564
06-Jun-2018 13:00:00,32.991277,29.950736,38.880491
06-Jun-2018 13:15:00,32.543434,28.887848,36.672379
06-Jun-2018 13:30:00,32.949976,30.422299,36.395429
06-Jun-2018 13:45:00,32.322406,29.583965,35.227749
06-Jun-2018 14:00:00,32.558762,29.321986,35.834045
06-Jun-2018 14:15:00,33.259760,30.310022,36.402914
06-Jun-2018 14:30:00,32.666830,29.374381,36.073569
06-Jun-2018 14:45:00,32.278144,29.988162,34.958285
06-Jun-2018 15:00:00,31.353939,28.371375,34.943315
06-Jun-2018 15:15:00,32.135070,29.179768,34.771157
06-Jun-2018 15:30:00,31.266338,28.101910,34.090010
06-Jun-2018 15:45:00,31.187695,28.116880,34.569058
06-Jun-2018 16:00:00,31.700542,28.633354,34.584029
06-Jun-2018 16:15:00,31.735572,28.640839,36.238241
06-Jun-2018 16:30:00,30.482870,26.717162,35.369967
06-Jun-2018 16:45:00,31.812312,27.899812,36.919388
06-Jun-2018 17:00:00,30.488833,27.128844,35.070562
06-Jun-2018 17:15:00,30.317723,27.068963,34.075040
06-Jun-2018 17:30:00,29.807554,26.455183,32.630411
06-Jun-2018 17:45:00,28.874350,25.339899,32.600470
06-Jun-2018 18:00:00,30.739560,27.705198,35.377452
06-Jun-2018 18:15:00,31.465892,28.827967,36.470280
06-Jun-2018 18:30:00,31.670019,26.994112,36.515191
06-Jun-2018 18:45:00,30.838863,26.994112,34.067555
06-Jun-2018 19:00:00,31.909360,28.865393,36.507706
06-Jun-2018 19:15:00,32.226597,29.366896,35.482244
06-Jun-2018 19:30:00,32.492535,28.820482,37.173882
06-Jun-2018 19:45:00,32.122861,28.715690,35.923866
06-Jun-2018 20:00:00,32.317291,29.396837,36.185845
