timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,43.985428,42.511503,44.893967
06-Jun-2018 00:15:00,44.549833,41.819820,46.869105
06-Jun-2018 00:30:00,44.731583,42.918828,46.369557
06-Jun-2018 00:45:00,44.834755,43.971723,45.893064
06-Jun-2018 01:00:00,45.612198,43.702735,49.943252
06-Jun-2018 01:15:00,46.942475,45.777784,48.091079
06-Jun-2018 01:30:00,47.026544,45.624076,48.098764
06-Jun-2018 01:45:00,47.256234,46.031401,48.144876
06-Jun-2018 02:00:00,47.233563,46.285018,47.914315
06-Jun-2018 02:15:00,47.258950,44.947764,49.820286
06-Jun-2018 02:30:00,47.410352,46.246591,48.475347
06-Jun-2018 02:45:00,47.486966,46.085198,48.275527
06-Jun-2018 03:00:00,47.630853,45.362774,49.266939
06-Jun-2018 03:15:00,47.530935,45.631762,48.498403
06-Jun-2018 03:30:00,47.580933,46.031401,48.452291
06-Jun-2018 03:45:00,46.770033,45.554908,48.682852
06-Jun-2018 04:00:00,46.599349,45.124528,47.576159
06-Jun-2018 04:15:00,46.266436,44.763315,47.353283
06-Jun-2018 04:30:00,45.716378,42.365481,47.460879
06-Jun-2018 04:45:00,45.246528,41.343328,47.291801
06-Jun-2018 05:00:00,44.302279,39.714030,46.899847
06-Jun-2018 05:15:00,42.969654,39.145313,46.231220
06-Jun-2018 05:30:00,41.614288,38.200013,44.417474
06-Jun-2018 05:45:00,40.972833,34.249736,46.208164
06-Jun-2018 06:00:00,38.560278,33.089246,43.449118
06-Jun-2018 06:15:00,37.482781,33.573424,43.602825
06-Jun-2018 06:30:00,38.403172,33.335177,43.656623
06-Jun-2018 06:45:00,38.270497,32.635809,42.403908
06-Jun-2018 07:00:00,38.972316,35.041328,41.742967
06-Jun-2018 07:15:00,38.497941,34.165197,43.549028
06-Jun-2018 07:30:00,38.023848,33.304436,43.602825
06-Jun-2018 07:45:00,39.581680,35.932831,42.065752
06-Jun-2018 08:00:00,39.308371,34.910677,42.204089
06-Jun-2018 08:15:00,39.653179,34.841509,47.330227
06-Jun-2018 08:30:00,39.929186,34.972160,44.294508
06-Jun-2018 08:45:00,39.979338,35.125867,44.355991
06-Jun-2018 09:00:00,39.976016,37.485274,42.119550
06-Jun-2018 09:15:00,40.282039,37.677409,41.812135
06-Jun-2018 09:30:00,40.464839,38.361406,42.227145
06-Jun-2018 09:45:00,40.660978,37.961767,42.373167
06-Jun-2018 10:00:00,40.946293,38.207699,43.556713
06-Jun-2018 10:15:00,41.685335,38.315294,43.625881
06-Jun-2018 10:30:00,41.522696,38.930123,43.395320
06-Jun-2018 10:45:00,40.999638,39.283650,43.472174
06-Jun-2018 11:00:00,41.294577,33.266009,43.525972
06-Jun-2018 11:15:00,41.888604,40.182838,43.618196
06-Jun-2018 11:30:00,40.138288,27.893939,43.549028
06-Jun-2018 11:45:00,40.533606,38.223070,43.341523
06-Jun-2018 12:00:00,41.046784,37.416106,46.723084
06-Jun-2018 12:15:00,41.211532,35.940516,47.268744
06-Jun-2018 12:30:00,41.247782,36.417009,45.378145
06-Jun-2018 12:45:00,42.178257,39.145313,47.530047
06-Jun-2018 13:00:00,41.675062,38.622709,43.510601
06-Jun-2018 13:15:00,41.494858,38.953179,43.572084
