timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,21.922026,20.694766,23.122324
06-Jun-2018 00:15:00,21.954820,20.702498,23.075937
06-Jun-2018 00:30:00,22.166602,20.787539,23.369718
06-Jun-2018 00:45:00,22.176314,20.767120,23.449803
06-Jun-2018 01:00:00,22.263839,20.983590,23.782239
06-Jun-2018 01:15:00,22.404725,19.437375,24.354339
06-Jun-2018 01:30:00,22.302623,20.349642,23.751315
06-Jun-2018 01:45:00,22.206088,20.635692,23.612155
06-Jun-2018 02:00:00,22.257602,20.496532,23.813163
06-Jun-2018 02:15:00,22.265299,20.914010,23.534845
06-Jun-2018 02:30:00,22.095224,20.914010,23.279719
06-Jun-2018 02:45:00,22.207144,20.821237,23.581231
06-Jun-2018 03:00:00,22.252594,21.060901,23.302912
06-Jun-2018 03:15:00,22.241642,21.285102,23.047787
06-Jun-2018 03:30:00,22.326220,20.496532,24.052827
06-Jun-2018 03:45:00,22.080784,20.906279,23.032325
06-Jun-2018 04:00:00,21.987994,20.898548,23.171484
06-Jun-2018 04:15:00,21.876108,20.403759,23.867281
06-Jun-2018 04:30:00,21.673820,19.762080,23.488458
06-Jun-2018 04:45:00,21.087272,18.671999,22.552998
06-Jun-2018 05:00:00,20.785331,18.347294,22.313335
06-Jun-2018 05:15:00,21.827806,18.981242,24.671313
06-Jun-2018 05:30:00,21.619832,19.360064,23.867281
06-Jun-2018 05:45:00,22.349353,19.437375,25.104253
06-Jun-2018 06:00:00,21.325020,17.798387,23.627618
06-Jun-2018 06:15:00,21.227634,17.837043,24.508960
06-Jun-2018 06:30:00,23.354994,19.383258,26.758703
06-Jun-2018 06:45:00,21.413549,16.839734,25.722739
06-Jun-2018 07:00:00,21.439139,18.184941,24.408456
06-Jun-2018 07:15:00,22.864225,18.486453,28.243069
06-Jun-2018 07:30:00,23.819563,20.736196,26.758703
06-Jun-2018 07:45:00,23.543160,20.310987,26.086099
06-Jun-2018 08:00:00,23.671255,20.125441,26.781896
06-Jun-2018 08:15:00,23.527174,20.782582,26.457191
06-Jun-2018 08:30:00,22.249493,19.421913,24.679044
06-Jun-2018 08:45:00,24.006672,20.697540,27.268954
06-Jun-2018 09:00:00,22.405627,18.486453,25.776856
06-Jun-2018 09:15:00,22.210847,18.710654,24.578540
06-Jun-2018 09:30:00,22.856658,19.491493,25.637697
06-Jun-2018 09:45:00,23.334017,19.939895,25.684083
06-Jun-2018 10:00:00,22.593500,19.313678,25.034673
06-Jun-2018 10:15:00,22.567825,19.769811,25.421227
06-Jun-2018 10:30:00,23.895972,20.457877,26.743241
06-Jun-2018 10:45:00,23.285303,19.622921,26.557695
06-Jun-2018 11:00:00,23.105014,20.094516,25.892822
06-Jun-2018 11:15:00,22.753285,19.939895,24.918707
06-Jun-2018 11:30:00,22.925112,20.310987,25.916016
06-Jun-2018 11:45:00,22.974213,20.063592,25.730470
06-Jun-2018 12:00:00,23.460781,20.272331,25.807781
06-Jun-2018 12:15:00,22.844863,20.264600,25.026942
06-Jun-2018 12:30:00,22.896112,20.156365,25.691814
06-Jun-2018 12:45:00,23.126429,20.349642,24.996018
06-Jun-2018 13:00:00,23.066359,20.689809,25.970133
06-Jun-2018 13:15:00,22.611359,19.854853,25.050135
06-Jun-2018 13:30:00,23.051738,19.700232,26.248452
06-Jun-2018 13:45:00,22.418735,19.963088,25.444420
06-Jun-2018 14:00:00,22.669557,19.313678,25.173832
06-Jun-2018 14:15:00,23.380885,20.914010,25.575848
06-Jun-2018 14:30:00,22.799233,19.576534,25.065597
06-Jun-2018 14:45:00,22.409570,20.187289,25.104253
06-Jun-2018 15:00:00,21.492011,18.556033,24.833665
06-Jun-2018 15:15:00,22.296644,19.615190,24.323414
06-Jun-2018 15:30:00,21.404538,17.875698,23.805432
06-Jun-2018 15:45:00,21.363383,18.525108,24.060558
06-Jun-2018 16:00:00,21.854083,19.035359,23.960054
06-Jun-2018 16:15:00,21.892644,18.617881,24.392994
06-Jun-2018 16:30:00,20.603333,16.746961,23.681735
06-Jun-2018 16:45:00,21.974697,17.821581,25.939209
06-Jun-2018 17:00:00,20.668059,17.025280,25.351647
06-Jun-2018 17:15:00,20.452250,16.476374,24.083751
06-Jun-2018 17:30:00,19.975613,16.839734,23.604424
06-Jun-2018 17:45:00,19.016822,15.208477,22.823586
06-Jun-2018 18:00:00,20.915539,17.628304,23.658542
06-Jun-2018 18:15:00,21.667876,17.643766,24.416187
06-Jun-2018 18:30:00,21.866711,17.574186,25.382571
06-Jun-2018 18:45:00,21.032674,16.955700,24.709968
06-Jun-2018 19:00:00,22.083069,18.888469,25.784587
06-Jun-2018 19:15:00,22.419001,19.205443,25.452151
06-Jun-2018 19:30:00,22.680741,18.733847,25.490807
06-Jun-2018 19:45:00,22.311170,18.903931,27.067946
06-Jun-2018 20:00:00,22.490849,19.669307,25.738201
06-Jun-2018 20:15:00,22.228808,19.754349,25.011480
06-Jun-2018 20:30:00,22.975665,19.383258,25.359378
06-Jun-2018 20:45:00,22.894514,19.638383,25.343916
06-Jun-2018 21:00:00,22.175060,18.053513,25.081060
06-Jun-2018 21:15:00,22.150235,18.656537,25.003749
