timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,44.819355,43.544260,45.945436
06-Jun-2018 00:15:00,44.928141,43.850953,45.893074
06-Jun-2018 00:30:00,45.053436,43.865913,46.057641
06-Jun-2018 00:45:00,45.066484,43.619063,45.997798
06-Jun-2018 01:00:00,45.166346,43.671425,46.124963
06-Jun-2018 01:15:00,45.192395,44.052921,46.035200
06-Jun-2018 01:30:00,45.137730,43.140324,46.080082
06-Jun-2018 01:45:00,45.170818,43.978118,46.110003
06-Jun-2018 02:00:00,45.219083,43.933236,46.663545
06-Jun-2018 02:15:00,45.337853,44.254889,46.319451
06-Jun-2018 02:30:00,45.041575,43.798591,45.982838
06-Jun-2018 02:45:00,45.107443,43.619063,45.990318
06-Jun-2018 03:00:00,45.165823,43.850953,45.870633
06-Jun-2018 03:15:00,45.192370,44.045440,46.102522
06-Jun-2018 03:30:00,45.234966,44.247408,46.154885
06-Jun-2018 03:45:00,45.055887,43.604103,45.975357
06-Jun-2018 04:00:00,44.897870,43.783630,45.960397
06-Jun-2018 04:15:00,44.628895,42.504499,45.578902
06-Jun-2018 04:30:00,44.476372,43.125364,45.713547
06-Jun-2018 04:45:00,43.814931,42.459617,45.354493
06-Jun-2018 05:00:00,43.380716,41.793870,44.928116
06-Jun-2018 05:15:00,43.474286,41.404895,45.197406
06-Jun-2018 05:30:00,42.665716,39.527340,44.569061
06-Jun-2018 05:45:00,42.155751,39.594663,44.868273
06-Jun-2018 06:00:00,41.052573,39.071042,42.938356
06-Jun-2018 06:15:00,40.780598,38.510019,42.968277
06-Jun-2018 06:30:00,41.801226,39.377734,43.566701
06-Jun-2018 06:45:00,41.351951,39.407655,43.813551
06-Jun-2018 07:00:00,42.744508,40.208047,45.668665
06-Jun-2018 07:15:00,42.102267,38.891515,45.137564
06-Jun-2018 07:30:00,43.628622,40.806471,45.541500
06-Jun-2018 07:45:00,43.834363,41.651745,46.147404
06-Jun-2018 08:00:00,43.183245,40.387574,46.349372
06-Jun-2018 08:15:00,43.250326,40.342693,45.122603
06-Jun-2018 08:30:00,42.980811,39.669466,45.070241
06-Jun-2018 08:45:00,43.240868,41.367493,44.823391
06-Jun-2018 09:00:00,42.641006,39.714347,44.883234
06-Jun-2018 09:15:00,42.532143,40.021040,44.404495
06-Jun-2018 09:30:00,43.100953,40.424976,45.137564
06-Jun-2018 09:45:00,43.417045,40.552141,46.012759
06-Jun-2018 10:00:00,43.119787,39.976158,45.593862
06-Jun-2018 10:15:00,44.239180,42.033240,45.900554
06-Jun-2018 10:30:00,43.921043,41.950957,45.743468
06-Jun-2018 10:45:00,43.893815,41.277730,46.162365
06-Jun-2018 11:00:00,43.075852,40.776550,45.032840
06-Jun-2018 11:15:00,43.349315,40.918676,45.376934
06-Jun-2018 11:30:00,43.404761,41.165525,45.825751
06-Jun-2018 11:45:00,43.547793,41.606863,45.369453
06-Jun-2018 12:00:00,43.441930,40.866313,45.691106
06-Jun-2018 12:15:00,43.950141,41.988358,45.691106
06-Jun-2018 12:30:00,43.988066,41.636784,45.795830
06-Jun-2018 12:45:00,44.302704,42.227728,46.282050
06-Jun-2018 13:00:00,44.031045,41.457257,46.184806
06-Jun-2018 13:15:00,43.305705,40.791510,45.227328
06-Jun-2018 13:30:00,43.476397,41.711587,45.062761
06-Jun-2018 13:45:00,43.006219,40.492299,45.302131
06-Jun-2018 14:00:00,43.176213,41.427336,45.937956
06-Jun-2018 14:15:00,43.542374,40.230488,45.571421
06-Jun-2018 14:30:00,43.632943,40.828912,45.885594
06-Jun-2018 14:45:00,42.729473,40.582062,45.107643
06-Jun-2018 15:00:00,42.828097,40.522220,46.528899
06-Jun-2018 15:15:00,42.660338,40.118284,44.262369
06-Jun-2018 15:30:00,42.173911,40.088362,43.963157
06-Jun-2018 15:45:00,42.190675,38.599783,43.835992
06-Jun-2018 16:00:00,42.340256,39.602143,45.002919
06-Jun-2018 16:15:00,41.582120,39.422616,43.634024
06-Jun-2018 16:30:00,41.804800,39.235608,43.551741
06-Jun-2018 16:45:00,42.129462,39.430096,44.015519
06-Jun-2018 17:00:00,41.946377,39.811591,44.718667
06-Jun-2018 17:15:00,42.108650,39.938756,43.895834
06-Jun-2018 17:30:00,41.732407,39.721828,43.604103
06-Jun-2018 17:45:00,41.263708,38.786790,43.678906
06-Jun-2018 18:00:00,42.414079,39.841513,44.397014
06-Jun-2018 18:15:00,42.119363,39.878914,45.182446
06-Jun-2018 18:30:00,42.581646,40.290330,44.217487
06-Jun-2018 18:45:00,42.244035,39.863953,44.269849
06-Jun-2018 19:00:00,42.990901,40.933636,44.494258
06-Jun-2018 19:15:00,43.301982,41.030880,45.810791
06-Jun-2018 19:30:00,43.829617,41.644265,46.199766
06-Jun-2018 19:45:00,44.086025,41.561981,46.214727
