timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,25.382287,23.368642,27.434586
06-Jun-2018 00:15:00,25.529479,23.542586,27.383852
06-Jun-2018 00:30:00,25.730199,23.890474,27.057707
06-Jun-2018 00:45:00,25.398417,24.107904,26.876515
06-Jun-2018 01:00:00,25.327800,23.484605,26.811286
06-Jun-2018 01:15:00,25.441919,23.629558,27.333118
06-Jun-2018 01:30:00,25.419918,23.774511,26.775048
06-Jun-2018 01:45:00,25.490454,23.615063,26.999725
06-Jun-2018 02:00:00,25.628015,24.136895,27.854951
06-Jun-2018 02:15:00,25.755703,24.310839,27.122936
06-Jun-2018 02:30:00,25.925258,24.122400,27.427338
06-Jun-2018 02:45:00,25.613665,24.115152,27.434586
06-Jun-2018 03:00:00,25.941944,24.347077,27.275137
06-Jun-2018 03:15:00,25.914813,23.078735,27.151926
06-Jun-2018 03:30:00,25.864192,24.368821,27.108440
06-Jun-2018 03:45:00,25.398997,23.977446,26.775048
06-Jun-2018 04:00:00,25.493997,23.789007,27.115688
06-Jun-2018 04:15:00,25.338374,23.571577,26.999725
06-Jun-2018 04:30:00,25.113237,23.846988,26.789543
06-Jun-2018 04:45:00,25.350220,23.513595,27.086697
06-Jun-2018 05:00:00,24.780496,22.361215,26.405416
06-Jun-2018 05:15:00,23.311289,20.984158,25.470467
06-Jun-2018 05:30:00,22.273382,19.186735,24.260105
06-Jun-2018 05:45:00,20.973955,18.498206,23.919465
06-Jun-2018 06:00:00,19.892240,17.606743,22.252500
06-Jun-2018 06:15:00,20.535052,17.679219,22.897543
06-Jun-2018 06:30:00,21.429334,18.824352,24.694966
06-Jun-2018 06:45:00,19.480048,17.128396,23.100478
06-Jun-2018 07:00:00,20.664020,17.845916,22.883048
06-Jun-2018 07:15:00,21.209794,18.505454,24.165886
06-Jun-2018 07:30:00,21.340945,18.469216,24.383316
06-Jun-2018 07:45:00,21.781176,18.150318,24.694966
06-Jun-2018 08:00:00,21.559011,19.070772,24.651480
06-Jun-2018 08:15:00,21.600927,18.461968,24.013685
06-Jun-2018 08:30:00,21.312042,17.577752,24.303591
06-Jun-2018 08:45:00,21.635474,19.121506,24.796433
06-Jun-2018 09:00:00,21.572242,18.664903,24.709461
06-Jun-2018 09:15:00,21.655043,18.911324,24.368821
06-Jun-2018 09:30:00,22.346060,19.723063,25.093588
06-Jun-2018 09:45:00,21.835187,18.788113,24.419554
06-Jun-2018 10:00:00,22.290180,19.556366,25.173312
06-Jun-2018 10:15:00,23.545123,19.860769,26.289454
06-Jun-2018 10:30:00,22.742717,19.483890,25.963308
06-Jun-2018 10:45:00,22.544275,20.041960,25.405238
06-Jun-2018 11:00:00,22.079104,19.244717,25.050102
06-Jun-2018 11:15:00,22.245003,19.831778,24.586251
06-Jun-2018 11:30:00,22.599398,19.338936,26.035785
06-Jun-2018 11:45:00,21.939345,18.346005,24.767442
06-Jun-2018 12:00:00,22.219693,19.309946,25.216798
06-Jun-2018 12:15:00,22.305867,19.759301,24.651480
06-Jun-2018 12:30:00,22.897777,19.592605,25.419733
06-Jun-2018 12:45:00,24.222949,21.875621,27.398347
06-Jun-2018 13:00:00,23.758204,20.331867,26.630094
06-Jun-2018 13:15:00,22.956958,20.324620,25.513953
06-Jun-2018 13:30:00,23.496450,20.542050,25.782117
06-Jun-2018 13:45:00,23.404469,20.549297,25.934318
06-Jun-2018 14:00:00,23.843388,21.005901,26.666332
06-Jun-2018 14:15:00,24.206054,21.636448,26.688075
06-Jun-2018 14:30:00,24.156552,21.701677,25.861841
06-Jun-2018 14:45:00,23.864085,20.991405,25.898079
06-Jun-2018 15:00:00,23.042311,20.426087,25.934318
06-Jun-2018 15:15:00,22.603102,19.643338,25.050102
06-Jun-2018 15:30:00,22.578678,19.273707,24.934139
06-Jun-2018 15:45:00,21.228896,18.672150,23.477357
06-Jun-2018 16:00:00,21.012955,17.990869,24.107904
06-Jun-2018 16:15:00,21.280185,18.367748,23.571577
06-Jun-2018 16:30:00,20.839325,18.186556,23.752768
06-Jun-2018 16:45:00,20.346870,17.621238,22.622132
06-Jun-2018 17:00:00,20.011544,17.519771,22.767085
06-Jun-2018 17:15:00,20.482651,17.577752,22.803323
06-Jun-2018 17:30:00,20.190900,16.722527,22.629379
06-Jun-2018 17:45:00,19.375883,16.265923,22.064061
06-Jun-2018 18:00:00,20.510522,17.157387,23.999189
06-Jun-2018 18:15:00,21.286796,18.266281,24.144143
06-Jun-2018 18:30:00,21.195323,17.954631,23.339651
06-Jun-2018 18:45:00,20.813121,18.244538,23.680292
06-Jun-2018 19:00:00,20.520774,16.048493,23.636806
06-Jun-2018 19:15:00,20.393859,17.932888,22.556903
06-Jun-2018 19:30:00,21.417456,18.259033,24.434050
06-Jun-2018 19:45:00,22.678470,19.259212,25.274779
06-Jun-2018 20:00:00,21.261003,18.403987,24.173133
06-Jun-2018 20:15:00,21.461538,18.121327,25.274779
06-Jun-2018 20:30:00,22.459220,19.527376,25.499457
06-Jun-2018 20:45:00,22.703048,19.570862,24.955882
06-Jun-2018 21:00:00,22.585354,19.824530,26.354683
06-Jun-2018 21:15:00,22.503117,19.918750,24.803681
06-Jun-2018 21:30:00,22.657991,19.331689,25.658906
06-Jun-2018 21:45:00,22.824398,18.896828,25.905327
06-Jun-2018 22:00:00,24.636380,21.759659,27.478072
06-Jun-2018 22:15:00,24.640584,22.071309,27.630273
06-Jun-2018 22:30:00,24.900969,22.390206,27.391100
06-Jun-2018 22:45:00,25.152511,22.158281,27.681007
06-Jun-2018 23:00:00,24.645102,21.745163,27.064954
06-Jun-2018 23:15:00,24.976981,22.919286,26.869267
06-Jun-2018 23:30:00,24.606085,22.919286,26.782295
06-Jun-2018 23:45:00,24.693242,22.035070,26.760552
07-Jun-2018 00:00:00,25.106772,23.578824,27.064954
