timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,46.453428,45.492355,47.325796
06-Jun-2018 00:15:00,46.473338,44.147831,47.527115
06-Jun-2018 00:30:00,46.484786,44.457000,48.368341
06-Jun-2018 00:45:00,46.450777,45.168806,47.476785
06-Jun-2018 01:00:00,46.419189,44.593609,49.101717
06-Jun-2018 01:15:00,46.437627,45.247896,47.440835
06-Jun-2018 01:30:00,46.453597,44.442620,47.742814
06-Jun-2018 01:45:00,46.443635,44.543279,47.771574
06-Jun-2018 02:00:00,46.496266,44.600799,48.188592
06-Jun-2018 02:15:00,46.507610,45.355745,48.066362
06-Jun-2018 02:30:00,46.598866,45.341365,47.613394
06-Jun-2018 02:45:00,46.479058,45.693674,47.146047
06-Jun-2018 03:00:00,46.592419,44.442620,48.282061
06-Jun-2018 03:15:00,46.561574,44.931537,47.642154
06-Jun-2018 03:30:00,46.517492,45.255086,47.361746
06-Jun-2018 03:45:00,46.400479,44.485759,49.605015
06-Jun-2018 04:00:00,46.375482,44.270060,49.640965
06-Jun-2018 04:15:00,46.357827,44.636749,48.282061
06-Jun-2018 04:30:00,46.337072,44.615179,49.511545
06-Jun-2018 04:45:00,46.341569,44.953107,47.994463
06-Jun-2018 05:00:00,46.122164,44.564849,49.087337
06-Jun-2018 05:15:00,45.375741,42.515709,47.879423
06-Jun-2018 05:30:00,45.005466,41.918942,47.814714
06-Jun-2018 05:45:00,44.311051,42.184970,47.886613
06-Jun-2018 06:00:00,43.790737,41.279035,46.182591
06-Jun-2018 06:15:00,44.801870,41.775142,48.519330
06-Jun-2018 06:30:00,45.602904,43.205946,48.260491
06-Jun-2018 06:45:00,44.980102,42.659508,48.260491
06-Jun-2018 07:00:00,45.560348,42.702648,48.397101
06-Jun-2018 07:15:00,45.522752,42.796118,47.829093
06-Jun-2018 07:30:00,45.217610,42.997437,47.153237
06-Jun-2018 07:45:00,45.301701,42.328770,47.505545
06-Jun-2018 08:00:00,45.058097,42.113071,47.699674
06-Jun-2018 08:15:00,44.904823,41.911752,47.052577
06-Jun-2018 08:30:00,44.849803,42.673888,47.527115
06-Jun-2018 08:45:00,45.314826,43.047766,47.340176
06-Jun-2018 09:00:00,44.928078,42.709838,46.901588
06-Jun-2018 09:15:00,44.830095,40.739787,46.951918
06-Jun-2018 09:30:00,45.094805,41.235895,47.519925
06-Jun-2018 09:45:00,44.947403,41.882992,46.786548
06-Jun-2018 10:00:00,45.125067,42.796118,47.009437
06-Jun-2018 10:15:00,45.734097,43.126856,48.368341
06-Jun-2018 10:30:00,45.215261,42.745788,48.001653
06-Jun-2018 10:45:00,45.237223,42.357530,47.268276
06-Jun-2018 11:00:00,45.338386,42.889587,47.304226
06-Jun-2018 11:15:00,45.464226,43.069336,47.361746
06-Jun-2018 11:30:00,45.154139,42.652318,47.210756
06-Jun-2018 11:45:00,45.106653,42.249680,46.951918
06-Jun-2018 12:00:00,45.310944,43.428835,47.340176
06-Jun-2018 12:15:00,45.389602,43.335365,49.605015
06-Jun-2018 12:30:00,45.486754,43.105286,48.174212
06-Jun-2018 12:45:00,45.958496,43.903372,47.692484
06-Jun-2018 13:00:00,45.510617,43.881802,47.426455
06-Jun-2018 13:15:00,45.254950,41.890182,48.080742
06-Jun-2018 13:30:00,45.500056,42.069931,48.095122
06-Jun-2018 13:45:00,45.629819,43.853042,48.001653
06-Jun-2018 14:00:00,45.758359,43.407265,48.167022
06-Jun-2018 14:15:00,45.658603,43.486354,48.202972
06-Jun-2018 14:30:00,45.526267,43.213136,48.382721
06-Jun-2018 14:45:00,45.509858,43.364125,47.412075
06-Jun-2018 15:00:00,45.061452,42.249680,47.678104
06-Jun-2018 15:15:00,44.774029,42.271250,48.318011
06-Jun-2018 15:30:00,44.724402,41.588203,47.110097
06-Jun-2018 15:45:00,44.465963,42.149021,46.211351
06-Jun-2018 16:00:00,44.444465,41.782332,47.440835
06-Jun-2018 16:15:00,44.408595,42.314390,47.066957
06-Jun-2018 16:30:00,44.396883,40.725407,47.282656
06-Jun-2018 16:45:00,44.450744,42.235300,47.872233
06-Jun-2018 17:00:00,44.590899,41.682434,47.628536
06-Jun-2018 17:15:00,45.157744,42.164162,49.066529
06-Jun-2018 17:30:00,45.131772,41.955653,48.649511
06-Jun-2018 17:45:00,45.260840,42.847209,47.420027
06-Jun-2018 18:00:00,46.091473,44.112643,48.254063
06-Jun-2018 18:15:00,46.155224,43.400836,48.937109
06-Jun-2018 18:30:00,45.498397,42.976628,48.354722
06-Jun-2018 18:45:00,45.415241,42.624320,48.081504
06-Jun-2018 19:00:00,45.095830,42.264821,48.074314
06-Jun-2018 19:15:00,45.434885,42.883158,47.448787
06-Jun-2018 19:30:00,45.269644,42.365481,47.808285
