timestamp,p_mean,p_min,p_max
06-Jun-2018 00:00:00,66.708152,66.045494,67.115106
06-Jun-2018 00:15:00,67.090024,66.595155,67.583061
06-Jun-2018 00:30:00,67.231087,66.513449,67.679623
06-Jun-2018 00:45:00,67.321328,66.468882,68.318419
06-Jun-2018 01:00:00,68.121803,66.610011,71.430691
06-Jun-2018 01:15:00,69.402069,68.674956,69.863413
06-Jun-2018 01:30:00,69.479533,68.667528,70.019398
06-Jun-2018 01:45:00,69.715590,69.120627,70.673049
06-Jun-2018 02:00:00,69.699290,69.157766,70.093677
06-Jun-2018 02:15:00,69.728853,69.298896,70.160527
06-Jun-2018 02:30:00,69.854681,69.150339,70.294229
06-Jun-2018 02:45:00,69.952828,69.217189,70.665622
06-Jun-2018 03:00:00,70.057916,69.358319,70.479925
06-Jun-2018 03:15:00,70.027849,69.596010,70.554204
06-Jun-2018 03:30:00,70.026826,69.269184,70.583915
06-Jun-2018 03:45:00,69.211363,68.608105,70.517064
06-Jun-2018 04:00:00,69.023339,68.392697,69.469736
06-Jun-2018 04:15:00,68.735517,67.939598,69.157766
06-Jun-2018 04:30:00,68.279298,67.635056,68.897791
06-Jun-2018 04:45:00,67.915647,67.315658,68.570966
06-Jun-2018 05:00:00,67.429139,65.807803,69.343463
06-Jun-2018 05:15:00,67.054271,66.335180,67.709334
06-Jun-2018 05:30:00,66.616374,65.778091,67.679623
06-Jun-2018 05:45:00,66.133357,65.332420,67.018543
06-Jun-2018 06:00:00,65.615239,64.515355,66.959121
06-Jun-2018 06:15:00,65.137001,64.522783,66.558016
06-Jun-2018 06:30:00,65.428899,64.708480,66.127200
06-Jun-2018 06:45:00,65.292837,64.307375,66.572872
06-Jun-2018 07:00:00,65.478460,64.827325,66.231190
06-Jun-2018 07:15:00,64.843502,63.624012,65.562683
06-Jun-2018 07:30:00,64.140001,62.658391,65.525544
06-Jun-2018 07:45:00,64.487757,63.779997,65.102156
06-Jun-2018 08:00:00,64.253523,63.334326,64.901604
06-Jun-2018 08:15:00,64.329312,63.601729,65.807803
06-Jun-2018 08:30:00,64.595551,63.713147,65.436410
06-Jun-2018 08:45:00,64.754004,64.136535,65.815230
06-Jun-2018 09:00:00,64.366823,63.364037,65.376987
06-Jun-2018 09:15:00,64.444518,63.757714,65.131867
06-Jun-2018 09:30:00,64.704799,63.430888,65.978643
06-Jun-2018 09:45:00,64.689695,63.950838,65.718668
06-Jun-2018 10:00:00,65.092087,63.958266,67.375081
06-Jun-2018 10:15:00,65.710886,65.020450,66.327753
06-Jun-2018 10:30:00,65.573751,64.626773,66.654578
06-Jun-2018 10:45:00,65.718405,64.953599,66.431743
06-Jun-2018 11:00:00,65.256284,58.357661,66.624867
06-Jun-2018 11:15:00,65.896623,65.154151,67.115106
06-Jun-2018 11:30:00,64.704436,52.303957,66.179195
06-Jun-2018 11:45:00,64.507531,63.222908,66.899698
06-Jun-2018 12:00:00,65.465428,64.589634,70.242234
06-Jun-2018 12:15:00,65.460641,64.418793,66.171768
06-Jun-2018 12:30:00,65.298532,64.121679,66.194051
06-Jun-2018 12:45:00,65.713023,64.745619,66.572872
06-Jun-2018 13:00:00,65.267319,63.705719,66.468882
06-Jun-2018 13:15:00,64.968273,64.173674,65.659245
06-Jun-2018 13:30:00,65.226383,64.485644,66.097489
06-Jun-2018 13:45:00,65.204380,64.463360,66.602583
06-Jun-2018 14:00:00,65.135779,64.329659,65.599823
06-Jun-2018 14:15:00,65.386858,64.455932,66.439170
06-Jun-2018 14:30:00,65.133370,64.530211,65.770663
06-Jun-2018 14:45:00,65.417337,64.574778,68.548682
06-Jun-2018 15:00:00,65.759018,65.050161,66.506021
06-Jun-2018 15:15:00,65.781128,65.235857,66.416887
